PRICE,HOA,SQUARE_FEET,BEDS,BATHS,PROPERTY_TYPE,CITY,URL
2325000,,3763,,,MULTI_FAMILY_2_4,SUNNYVALE,/CA/Sunnyvale/1237-Coronado-Dr-94086/home/1164321
1340000,540,1750,3,3.0,TOWNHOUSE,SUNNYVALE,/CA/Sunnyvale/977-Asilomar-Ter-94086/unit-5/home/630536
2250000,,3763,9,4.0,MULTI_FAMILY_2_4,SUNNYVALE,/CA/Sunnyvale/1245-Coronado-Dr-94086/home/1508014
1675000,338,1548,3,3.5,TOWNHOUSE,MOUNTAIN VIEW,/CA/Mountain-View/231-Dali-Ave-94041/home/28895446
785000,438,880,2,1.0,CONDO,SUNNYVALE,/CA/Sunnyvale/448-Costa-Mesa-Ter-94085/unit-H/home/1627764
825000,,854,2,1.0,CONDO,SUNNYVALE,/CA/Sunnyvale/987-La-Mesa-Ter-94086/unit-F/home/1350734
1000000,438,1094,3,2.0,CONDO,SUNNYVALE,/CA/Sunnyvale/460-Costa-Mesa-Ter-94085/unit-E/home/780366
370000,,1520,3,2.0,MOBILE_HOME,SUNNYVALE,/CA/Sunnyvale/125-N-Mary-Ave-94086/unit-23/home/173068489
390000,,1950,3,2.0,MOBILE_HOME,SUNNYVALE,/CA/Sunnyvale/125-N-Mary-Ave-94086/unit-7/home/28676942
2050000,,2239,5,3.0,MULTI_FAMILY_2_4,SUNNYVALE,/CA/Sunnyvale/1265-W-Washington-Ave-94086/home/1798373
2250000,,1919,4,2.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/182-Corral-Ave-94086/home/627151
1300000,506,1553,2,2.5,TOWNHOUSE,SUNNYVALE,/CA/Sunnyvale/993-Asilomar-Ter-94086/unit-5/home/1575718
1460000,,1180,3,1.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/135-S-Pastoria-Ave-94086/home/1375811
1200000,530,1363,3,3.0,TOWNHOUSE,SUNNYVALE,/CA/Sunnyvale/967-Belmont-Ter-94086/unit-3/home/1137307
1328000,495,2082,3,2.5,TOWNHOUSE,SUNNYVALE,/CA/Sunnyvale/939-La-Mesa-Ter-94086/unit-B/home/628758
716000,495,854,2,1.0,CONDO,SUNNYVALE,/CA/Sunnyvale/951-La-Mesa-Ter-94086/unit-E/home/1589368
1240000,495,2038,2,2.5,TOWNHOUSE,SUNNYVALE,/CA/Sunnyvale/998-La-Mesa-Ter-94086/unit-H/home/547565
618000,394,760,2,1.5,CONDO,SUNNYVALE,/CA/Sunnyvale/853-W-California-Ave-94086/unit-B/home/1459487
1100000,,968,2,2.0,MULTI_FAMILY_2_4,SUNNYVALE,/CA/Sunnyvale/873-Coolidge-Ave-94086/home/629593
1580000,,1363,3,2.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/128-S-Mary-Ave-94086/home/1629926
1452000,278,1355,2,2.5,CONDO,MOUNTAIN VIEW,/CA/Mountain-View/3902-Degree-Ln-94043/home/167201247
1520000,338,1637,3,3.5,TOWNHOUSE,MOUNTAIN VIEW,/CA/Mountain-View/475-Chagall-St-94041/home/28895443
1385000,495,2038,2,2.5,TOWNHOUSE,SUNNYVALE,/CA/Sunnyvale/955-La-Mesa-Ter-94086/unit-D/home/1710709
1500000,,1000,3,1.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/894-Lori-Ave-94086/home/628220
595000,356,603,1,1.0,CONDO,SUNNYVALE,/CA/Sunnyvale/841-W-California-Ave-94086/unit-E/home/1439512
912000,438,1012,2,2.0,CONDO,SUNNYVALE,/CA/Sunnyvale/443-Costa-Mesa-Ter-94085/unit-B/home/629235
1400000,,1552,3,4.0,CONDO,MOUNTAIN VIEW,/CA/Mountain-View/304-Circuit-Way-94043/home/167201170
2615000,,2156,4,4.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/1186-Crespi-Dr-94086/home/1209822
1855000,,2196,4,3.0,MULTI_FAMILY_2_4,SUNNYVALE,/CA/Sunnyvale/1118-Ayala-Dr-94086/home/627662
1580000,325,1637,3,3.5,TOWNHOUSE,MOUNTAIN VIEW,/CA/Mountain-View/206-Miro-Ave-94041/home/28895611
1775000,,2054,4,3.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/881-Shirley-Ave-94086/home/1463357
1435000,550,1895,3,2.0,TOWNHOUSE,SUNNYVALE,/CA/Sunnyvale/989-Asilomar-Ter-94086/unit-6/home/1091824
1210000,540,1329,2,2.5,CONDO,SUNNYVALE,/CA/Sunnyvale/971-Belmont-Ter-94086/unit-8/home/628518
1500000,540,1750,3,3.5,TOWNHOUSE,SUNNYVALE,/CA/Sunnyvale/976-Alpine-Ter-94086/unit-2/home/630483
923600,467,1144,3,2.0,CONDO,SUNNYVALE,/CA/Sunnyvale/991-Asilomar-Ter-94086/unit-2/home/564136
1750000,338,1548,3,3.5,TOWNHOUSE,MOUNTAIN VIEW,/CA/Mountain-View/231-Hockney-Ave-94041/home/28895505
910000,449,988,2,2.0,CONDO,SUNNYVALE,/CA/Sunnyvale/983-Asilomar-Ter-94086/unit-2/home/722803
1460000,,1308,4,2.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/860-Muender-Ave-94086/home/1339906
930000,468,1094,3,2.0,CONDO,SUNNYVALE,/CA/Sunnyvale/473-Costa-Mesa-Ter-94085/unit-A/home/1659411
1460000,495,2082,3,2.5,TOWNHOUSE,SUNNYVALE,/CA/Sunnyvale/955-La-Mesa-Ter-94086/unit-F/home/1160515
1660002,338,1591,3,3.5,TOWNHOUSE,MOUNTAIN VIEW,/CA/Mountain-View/201-O-Keefe-Way-94041/home/28895213
1800000,,1971,4,2.5,MULTI_FAMILY_2_4,SUNNYVALE,/CA/Sunnyvale/1169-Vasquez-Ave-94086/home/23478159
2570000,,1751,4,2.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/391-Vasquez-Ave-94086/home/626534
1675000,,1214,3,2.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/1150-W-McKinley-Ave-94086/home/626503
1675000,125,1516,3,2.5,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/1057-W-Iowa-Ave-94086/home/1197087
1238000,260,1236,2,2.5,CONDO,MOUNTAIN VIEW,/CA/Mountain-View/464-Kasra-Dr-94043/unit-2/home/17292142
1800000,,1971,,,MULTI_FAMILY_2_4,SUNNYVALE,/CA/Sunnyvale/1171-Vasquez-Ave-94086/home/625075
1650000,,1455,3,1.5,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/1002-W-McKinley-Ave-94086/home/1209844
1600000,180,1697,3,4.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/1033-Fuller-Ter-94086/home/1670567
1160000,531,1387,2,1.5,TOWNHOUSE,SUNNYVALE,/CA/Sunnyvale/323-S-Bernardo-Ave-94086/home/1137212
391000,,1600,3,2.0,MOBILE_HOME,MOUNTAIN VIEW,/CA/Mountain-View/433-Sylvan-Ave-94041/unit-93/home/660403
243000,,1150,2,2.0,MOBILE_HOME,MOUNTAIN VIEW,/CA/Mountain-View/433-Sylvan-Ave-94041/unit-36/home/40176003
343000,,1450,3,2.0,MOBILE_HOME,MOUNTAIN VIEW,/CA/Mountain-View/433-Sylvan-Ave-94041/unit-59/home/61356402
1390000,256,1288,3,2.5,TOWNHOUSE,MOUNTAIN VIEW,/CA/Mountain-View/139-Frederick-Ct-94043/home/1031007
3450000,,2588,4,2.0,SINGLE_FAMILY_HOME,MOUNTAIN VIEW,/CA/Mountain-View/405-Hedgerow-Ct-94041/home/621339
1225000,,1375,3,3.0,SINGLE_FAMILY_HOME,MOUNTAIN VIEW,/CA/Mountain-View/435-Whisman-Park-Dr-94043/home/742342
2175000,157,1679,4,2.5,SINGLE_FAMILY_HOME,MOUNTAIN VIEW,/CA/Mountain-View/105-Beverly-St-94043/home/907720
2280000,,1472,3,2.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/1152-W-Iowa-Ave-94086/home/1078919
198000,,1040,2,2.0,MOBILE_HOME,MOUNTAIN VIEW,/CA/Mountain-View/325-Sylvan-Ave-94041/unit-5/home/1707844
318205,,1510,3,2.0,MOBILE_HOME,MOUNTAIN VIEW,/CA/Mountain-View/433-Sylvan-Ave-94041/unit-138/home/23047611
330000,,1376,3,2.0,MOBILE_HOME,MOUNTAIN VIEW,/CA/Mountain-View/325-Sylvan-Ave-94041/unit-45/home/173808828
2000000,187,1925,4,2.5,SINGLE_FAMILY_HOME,MOUNTAIN VIEW,/CA/Mountain-View/112-Magnolia-Ln-94043/home/1397345
2020000,,2248,4,2.5,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/359-S-Mary-Ave-94086/home/1575598
2151000,125,1813,3,2.5,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/1050-Polk-Ave-94086/home/1337434
1925000,,1214,3,2.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/1155-W-McKinley-Ave-94086/home/1197902
1365000,270,1236,2,2.5,TOWNHOUSE,MOUNTAIN VIEW,/CA/Mountain-View/182-Isis-Ct-94043/home/17292127
1415000,,1506,3,2.5,TOWNHOUSE,SUNNYVALE,/CA/Sunnyvale/260-Loma-Linda-Ter-94086/home/108615783
2520000,187,2025,4,3.0,SINGLE_FAMILY_HOME,MOUNTAIN VIEW,/CA/Mountain-View/167-Town-Square-Dr-94043/home/622868
1640000,338,1637,3,3.5,TOWNHOUSE,MOUNTAIN VIEW,/CA/Mountain-View/406-Chagall-St-94041/home/28895612
2400000,,3071,5,4.5,MULTI_FAMILY_2_4,MOUNTAIN VIEW,/CA/Mountain-View/707-Sylvan-Ave-94041/home/176226479
2220000,,1372,3,2.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/1106-Vasquez-Ave-94086/home/1681345
2011000,,1214,3,2.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/1127-W-Iowa-Ave-94086/home/547553
2538000,,2077,3,2.5,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/253-Carbonera-Ave-94086/home/1350687
1200000,380,1260,3,2.5,TOWNHOUSE,SUNNYVALE,/CA/Sunnyvale/331-S-Mary-Ave-94086/home/1397607
2100000,,2673,,,MULTI_FAMILY_2_4,MOUNTAIN VIEW,/CA/Mountain-View/709-Borello-Way-94041/home/1212259
1670000,338,1637,3,3.5,CONDO,MOUNTAIN VIEW,/CA/Mountain-View/256-O-Keefe-Way-94041/home/28889809
1435000,531,1444,3,2.5,TOWNHOUSE,SUNNYVALE,/CA/Sunnyvale/327-S-Bernardo-Ave-94086/home/625031
313000,,1289,2,2.0,MOBILE_HOME,MOUNTAIN VIEW,/CA/Mountain-View/325-Sylvan-Ave-94041/unit-29/home/1575535
2400000,,3071,,,MULTI_FAMILY_2_4,MOUNTAIN VIEW,/CA/Mountain-View/709-Sylvan-Ave-94041/home/1239744
2550000,,1906,4,3.5,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/280-S-Mary-Ave-94086/home/1246424
2150000,,1423,3,2.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/906-W-Iowa-Ave-94086/home/1785401
2100000,,1430,3,2.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/191-Matadero-Dr-94086/home/1212562
330000,,1344,3,2.0,MOBILE_HOME,MOUNTAIN VIEW,/CA/Mountain-View/433-Sylvan-Ave-94041/unit-131/home/173744160
349000,,1647,3,2.0,MOBILE_HOME,MOUNTAIN VIEW,/CA/Mountain-View/325-Sylvan-Ave-94041/unit-18/home/175170377
1383000,270,1594,2,2.5,TOWNHOUSE,MOUNTAIN VIEW,/CA/Mountain-View/463-Kasra-Dr-94043/home/17292198
1950000,,1372,3,2.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/1152-Viscaino-Ave-94086/home/1070655
2150000,,2832,7,4.0,MULTI_FAMILY_2_4,SUNNYVALE,/CA/Sunnyvale/434-S-Bernardo-Ave-94086/unit-2/home/809778
1766000,130,1375,3,2.5,SINGLE_FAMILY_HOME,MOUNTAIN VIEW,/CA/Mountain-View/362-Shelby-Dr-94043/home/623987
1470000,338,1410,2,2.5,TOWNHOUSE,MOUNTAIN VIEW,/CA/Mountain-View/460-Wyeth-St-94041/home/28895605
675000,470,855,1,1.0,CONDO,MOUNTAIN VIEW,/CA/Mountain-View/1031-Crestview-Dr-94040/unit-212/home/1467448
2160000,,1408,3,2.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/250-S-Mary-Ave-94086/home/1413813
2150000,,1816,3,2.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/961-Sara-Ave-94086/home/963880
1600000,,1418,3,2.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/178-S-Mary-Ave-94086/home/631489
2300000,,1576,3,2.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/440-Molino-Ave-94086/home/627020
1700000,339,1971,3,3.0,TOWNHOUSE,SUNNYVALE,/CA/Sunnyvale/1291-Eaton-Ter-94086/home/12179561
1944000,,2224,4,2.5,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/1090-W-Washington-Ave-94086/home/1705274
1687000,338,1591,3,3.5,TOWNHOUSE,MOUNTAIN VIEW,/CA/Mountain-View/400-Chagall-St-94041/home/28895615
189999,,960,2,2.0,MOBILE_HOME,MOUNTAIN VIEW,/CA/Mountain-View/325-Sylvan-Ave-94041/unit-90/home/174224195
2310000,187,1925,4,2.5,SINGLE_FAMILY_HOME,MOUNTAIN VIEW,/CA/Mountain-View/437-Whisman-Park-Dr-94043/home/1524883
2777000,,1932,4,2.5,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/382-Clarence-Ave-94086/home/1541829
2188888,46,1864,4,2.5,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/1040-W-Washington-Ave-94086/home/1846033
6765000,,13296,26,16.0,MULTI_FAMILY_5,SUNNYVALE,/CA/Sunnyvale/199-Acalanes-Dr-94086/home/1422546
1950000,,1269,3,2.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/302-S-Bernardo-Ave-94086/home/768561
353800,,1540,3,2.0,MOBILE_HOME,MOUNTAIN VIEW,/CA/Mountain-View/433-Sylvan-Ave-94041/unit-63/home/21516819
229000,,1100,2,2.0,MOBILE_HOME,MOUNTAIN VIEW,/CA/Mountain-View/325-Sylvan-Ave-94041/unit-12/home/1650524
14250000,,27332,55,38.0,MULTI_FAMILY_5,SUNNYVALE,/CA/SUNNYVALE/1285-AYALA-DR-94086/home/1078907
2021000,187,1774,3,2.5,SINGLE_FAMILY_HOME,MOUNTAIN VIEW,/CA/Mountain-View/110-Magnolia-Ln-94043/home/1174527
1568000,256,1288,3,2.5,TOWNHOUSE,MOUNTAIN VIEW,/CA/Mountain-View/135-Frederick-Ct-94043/home/1106707
235000,,1040,2,2.0,MOBILE_HOME,MOUNTAIN VIEW,/CA/Mountain-View/433-Sylvan-Ave-94041/unit-30/home/1022546
2700000,,3759,9,4.0,MULTI_FAMILY_2_4,MOUNTAIN VIEW,/CA/Mountain-View/850-Williams-Way-94040/home/993040
2390000,,3759,8,4.0,MULTI_FAMILY_2_4,MOUNTAIN VIEW,/CA/Mountain-View/830-Williams-Way-94040/home/649549
2250000,,1574,4,3.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/1135-Polk-Ave-94086/home/1762923
1780000,,1210,3,2.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/986-W-Washington-Ave-94086/home/879822
2261000,,1756,4,2.5,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/969-Sutter-Ave-94086/home/1523958
1400000,270,1431,2,2.5,TOWNHOUSE,MOUNTAIN VIEW,/CA/Mountain-View/181-Isis-Ct-94043/home/17292128
2400888,,2379,5,3.0,MULTI_FAMILY_2_4,MOUNTAIN VIEW,/CA/Mountain-View/1023-Dale-Ave-94040/home/1137780
678000,470,855,1,1.0,CONDO,MOUNTAIN VIEW,/CA/Mountain-View/1033-Crestview-Dr-94040/unit-201/home/652164
1624000,,1480,3,2.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/1221-Lynn-Way-94087/home/653480
2080000,,1402,3,2.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/1151-Parkington-Ave-94087/home/653697
872500,300,945,2,2.0,CONDO,SUNNYVALE,/CA/Sunnyvale/695-S-Knickerbocker-Dr-94087/unit-7/home/651323
2090000,,1210,3,2.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/717-Melon-Ct-94087/home/1561831
300000,,1100,3,2.0,MOBILE_HOME,MOUNTAIN VIEW,/CA/Mountain-View/501-Moorpark-Way-94041/unit-40/home/809733
349800,,1212,3,2.0,MOBILE_HOME,MOUNTAIN VIEW,/CA/Mountain-View/501-Moorpark-Way-94041/unit-83/home/176576495
2635000,,1594,4,2.0,SINGLE_FAMILY_HOME,MOUNTAIN VIEW,/CA/Mountain-View/22405-Diericx-Ct-94040/home/1524315
950000,470,1140,2,2.0,CONDO,MOUNTAIN VIEW,/CA/Mountain-View/1033-Crestview-Dr-94040/unit-206/home/1240286
1838000,250,1497,2,2.0,SINGLE_FAMILY_HOME,MOUNTAIN VIEW,/CA/Mountain-View/813-Runningwood-Cir-94040/home/1137729
2500000,310,2493,4,2.5,SINGLE_FAMILY_HOME,MOUNTAIN VIEW,/CA/Mountain-View/1376-Cuernavaca-Circulo-94040/home/649522
875000,470,1140,2,2.0,CONDO,MOUNTAIN VIEW,/CA/Mountain-View/1033-Crestview-Dr-94040/unit-305/home/1655425
2250000,,2810,4,3.5,MULTI_FAMILY_2_4,MOUNTAIN VIEW,/CA/Mountain-View/775-Luce-Ct-94041/home/1463145
2406000,310,2022,3,3.0,SINGLE_FAMILY_HOME,MOUNTAIN VIEW,/CA/Mountain-View/1319-Cuernavaca-Circulo-94040/home/810490
2150000,310,1535,3,2.0,SINGLE_FAMILY_HOME,MOUNTAIN VIEW,/CA/Mountain-View/1362-Cuernavaca-Circulo-94040/home/980122
3424000,,2897,5,2.5,SINGLE_FAMILY_HOME,MOUNTAIN VIEW,/CA/Mountain-View/750-Glenborough-Dr-94041/home/1350661
339000,,1096,3,2.0,MOBILE_HOME,MOUNTAIN VIEW,/CA/Mountain-View/501-Moorpark-Way-94041/unit-98/home/176255738
2900000,,2002,4,3.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/1157-Blair-Ave-94087/home/1281285
2180000,,1428,4,2.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/1226-Lynn-Way-94087/home/1432723
2308000,310,2249,3,2.5,SINGLE_FAMILY_HOME,MOUNTAIN VIEW,/CA/Mountain-View/808-Rebecca-Privada-94040/home/821728
1170000,590,1478,2,2.5,CONDO,MOUNTAIN VIEW,/CA/Mountain-View/1354-Dale-Ave-94040/unit-8/home/1602093
875000,550,1193,2,2.5,TOWNHOUSE,MOUNTAIN VIEW,/CA/Mountain-View/151-Margo-Dr-94041/unit-2/home/1303040
1950000,,1272,3,2.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/1121-Blair-Ave-94087/home/1398050
2375000,,1499,4,3.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/1152-Parkington-Ave-94087/home/1247113
2550000,,1737,4,3.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/716-Lois-Ave-94087/home/1432759
360000,1200,1240,3,2.0,MOBILE_HOME,MOUNTAIN VIEW,/CA/Mountain-View/501-Moorpark-Way-94041/unit-15/home/1212241
299000,,1198,3,2.0,MOBILE_HOME,MOUNTAIN VIEW,/CA/Mountain-View/501-Moorpark-Way-94041/unit-126/home/176324043
2790000,310,2493,4,2.5,SINGLE_FAMILY_HOME,MOUNTAIN VIEW,/CA/Mountain-View/1111-Ana-Privada-94040/home/1705754
915000,470,1140,2,2.0,CONDO,MOUNTAIN VIEW,/CA/Mountain-View/1033-Crestview-Dr-94040/unit-210/home/880156
621000,470,855,1,1.0,CONDO,MOUNTAIN VIEW,/CA/Mountain-View/1033-Crestview-Dr-94040/unit-208/home/1717732
1850000,255,1609,3,2.0,SINGLE_FAMILY_HOME,MOUNTAIN VIEW,/CA/Mountain-View/818-Runningwood-Cir-94040/home/649406
2580000,310,2249,4,2.5,SINGLE_FAMILY_HOME,MOUNTAIN VIEW,/CA/Mountain-View/1393-Cuernavaca-Circulo-94040/home/651104
2500000,,1622,4,2.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/1255-Susan-Way-94087/home/1484140
2375000,,1473,3,2.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/1157-Parkington-Ave-94087/home/1659890
2625750,,1580,3,2.0,SINGLE_FAMILY_HOME,MOUNTAIN VIEW,/CA/Mountain-View/22400-Diericx-Ct-94040/home/1524321
2900000,,2897,5,2.5,SINGLE_FAMILY_HOME,MOUNTAIN VIEW,/CA/Mountain-View/628-Sylvan-Ave-94041/home/625685
2765000,,2588,4,2.0,SINGLE_FAMILY_HOME,MOUNTAIN VIEW,/CA/Mountain-View/385-Foxborough-Dr-94041/home/1750932
1050000,,,,,RESIDENTIAL_LOT,MOUNTAIN VIEW,/CA/Mountain-View/527-Alice-Ave-94041/home/624429
1200000,,1088,3,1.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/1055-Blair-Ave-94087/home/1073804
2340000,,1240,3,2.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/1134-Blair-Ave-94087/home/993084
2200000,,1272,3,2.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/1111-Lynn-Way-94087/home/652848
2630000,,2176,4,3.5,SINGLE_FAMILY_HOME,MOUNTAIN VIEW,/CA/Mountain-View/425-Hedgerow-Ct-94041/home/1629773
2250000,,1352,3,2.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/855-S-Knickerbocker-Dr-94087/home/1705822
880000,470,1140,2,2.0,CONDO,MOUNTAIN VIEW,/CA/Mountain-View/1033-Crestview-Dr-94040/unit-107/home/1113367
2420000,,2373,5,3.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/1115-Bennington-Dr-94087/home/652810
1543000,,920,2,1.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/788-Lois-Ave-94087/home/1788854
350000,,1087,3,2.0,MOBILE_HOME,MOUNTAIN VIEW,/CA/Mountain-View/501-Moorpark-Way-94041/unit-91/home/176057918
3450000,,3228,5,3.5,SINGLE_FAMILY_HOME,MOUNTAIN VIEW,/CA/Mountain-View/717-Alice-Ave-94041/home/809725
2800000,,4176,8,6.0,MULTI_FAMILY_5,SUNNYVALE,/CA/Sunnyvale/1240-Brookfield-Ave-94087/home/653683
2650000,,2310,4,3.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/1169-Blair-Ave-94087/home/652041
145000,,1100,2,2.0,MOBILE_HOME,MOUNTAIN VIEW,/CA/Mountain-View/191-E-El-Camino-Real-94040/unit-113/home/173021160
318000,,1232,3,2.0,MOBILE_HOME,MOUNTAIN VIEW,/CA/Mountain-View/191-E-El-Camino-Real-94040/unit-119/home/113738309
2400000,,1925,4,2.5,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/1205-Morningside-Dr-94087/home/651948
200000,,960,3,2.0,MOBILE_HOME,MOUNTAIN VIEW,/CA/Mountain-View/191-E-El-Camino-Real-94040/unit-132/home/21855644
3260000,,2386,4,3.0,SINGLE_FAMILY_HOME,MOUNTAIN VIEW,/CA/Mountain-View/13400-Pastel-Ln-94040/home/913627
4851000,,2822,4,3.5,SINGLE_FAMILY_HOME,MOUNTAIN VIEW,/CA/Mountain-View/1224-Arbor-Ct-94040/home/1592259
2652000,,1438,3,2.0,SINGLE_FAMILY_HOME,MOUNTAIN VIEW,/CA/Mountain-View/13196-Franklin-Ave-94040/home/1462520
2020000,,1222,3,2.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/1125-Heatherstone-Way-94087/home/644176
2925000,,2545,5,3.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/880-Mockingbird-Ln-94087/home/1463891
3150000,,2128,4,2.5,SINGLE_FAMILY_HOME,MOUNTAIN VIEW,/CA/Mountain-View/2692-Yorkton-Dr-94040/home/1398119
3080000,,2118,4,2.5,SINGLE_FAMILY_HOME,MOUNTAIN VIEW,/CA/Mountain-View/2556-Westford-Way-94040/home/647543
2300000,,1796,3,2.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/1062-Morningside-Dr-94087/home/1009861
4650000,,2903,4,3.0,SINGLE_FAMILY_HOME,MOUNTAIN VIEW,/CA/Mountain-View/13171-Lorene-Ct-94040/home/1736333
142000,,1100,2,2.0,MOBILE_HOME,MOUNTAIN VIEW,/CA/Mountain-View/191-E-El-Camino-Real-94040/unit-121/home/21856276
1500000,,1272,3,2.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/1153-Susan-Way-94087/home/1576065
3400000,,2379,4,2.0,SINGLE_FAMILY_HOME,MOUNTAIN VIEW,/CA/Mountain-View/2472-Porterfield-Ct-94040/home/1525546
4303000,,4100,5,3.5,SINGLE_FAMILY_HOME,MOUNTAIN VIEW,/CA/Mountain-View/22526-Redcliff-Ct-94040/home/648543
1300000,,1066,3,1.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/886-W-Cardinal-Dr-94087/home/810540
3030000,,1691,3,2.0,SINGLE_FAMILY_HOME,MOUNTAIN VIEW,/CA/Mountain-View/22537-Redcliff-Ct-94040/home/649710
3282000,,2363,4,2.5,SINGLE_FAMILY_HOME,MOUNTAIN VIEW,/CA/Mountain-View/2677-St-Giles-Ln-94040/home/1488039
2120000,,1234,3,1.5,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/907-W-Cardinal-Dr-94087/home/1524380
2325000,,1888,3,2.0,SINGLE_FAMILY_HOME,MOUNTAIN VIEW,/CA/Mountain-View/1109-Doyle-Pl-94040/home/1684404
2160000,,1684,4,2.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/1141-Lafayette-Dr-94087/home/1772763
2110000,,1240,3,2.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/825-Mulberry-Ln-94087/home/653598
3500000,,3012,5,2.5,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/936-Hillsboro-Ave-94087/home/827331
1920000,,1240,3,2.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/816-S-Mary-Ave-94087/home/1524404
2100000,,1686,3,3.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/810-S-Mary-Ave-94087/home/653417
2050000,,1784,3,3.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/879-S-Mary-Ave-94087/home/1513185
2250000,,1754,4,2.0,SINGLE_FAMILY_HOME,SUNNYVALE,/CA/Sunnyvale/955-Blair-Ave-94087/home/1531915
